OutreachAttempts,InitialContact,Title,SpendRatio,DealSize,LeadSource,ExistingCustomer,Region,CampaignMix,OppStatus
2,No,Executive,0.35,12800,Internet,Yes,Other,None,no
4,Yes,Other,0.28,14700,Walkin,Yes,Americas,Traditional|Trial,yes
2,No,Manager,0.38,8400,Internet,No,Europe,None,no
10,Yes,Executive,0.06,12300,Phone,Yes,Australia,Trial,yes
6,No,Other,0.34,8000,Internet,No,SE Asia,None,no
8,Yes,Other,0.16,12900,Internet,Yes,Australia,Traditional,yes
9,No,Manager,0.18,9700,Other,Yes,Other,None,no
9,Yes,Executive,0.19,13900,Internet,Yes,Australia,Traditional,yes
9,Yes,Other,0.45,15800,Internet,No,Europe,None,no
4,No,Manager,0.38,9600,Phone,Yes,Americas,Traditional|Trial,yes
3,No,Executive,0.2,9800,Walkin,Yes,Europe,None,no
9,No,Manager,0.55,9400,Internet,Yes,Americas,None,yes
2,No,Manager,0.5,12200,Walkin,No,Australia,Trial,no
8,Yes,Executive,0.31,10800,Phone,No,Americas,Digital|Trial,yes
5,Yes,Executive,0.41,8600,Phone,No,Other,None,no
10,No,Executive,0.54,7700,Phone,Yes,Other,Traditional|Trial,yes
9,Yes,Manager,0.51,12300,Other,Yes,Europe,None,no
9,Yes,Other,0.09,12300,Phone,No,Europe,Traditional|Trial,yes
4,No,Manager,0.56,15900,Internet,No,SE Asia,None,no
7,Yes,Manager,0.29,14400,Other,Yes,SE Asia,Trial,yes
2,Yes,Manager,0.44,6900,Phone,No,Other,None,no
10,No,Executive,0.12,14500,Internet,Yes,Americas,Traditional,yes
3,No,Executive,0.12,8400,Internet,No,Other,None,no
9,Yes,Executive,0.3,13000,Walkin,No,Australia,Trial,yes
2,No,Other,0.35,8900,Internet,No,Australia,None,no
7,No,Executive,0.18,9500,Other,No,SE Asia,Trial,yes
2,No,Executive,0.51,12900,Internet,No,Australia,None,no
10,Yes,Other,0.53,6100,Internet,No,SE Asia,Trial,yes
2,Yes,Manager,0.39,12400,Phone,No,Americas,None,no
8,Yes,Executive,0.52,13400,Other,No,SE Asia,Trial,yes
9,Yes,Executive,0.15,15700,Other,No,Australia,None,no
7,Yes,Other,0.09,15000,Internet,No,Other,Traditional|Trial,yes
7,No,Manager,0.33,11900,Internet,Yes,Other,None,no
10,No,Executive,0.14,13400,Other,Yes,Other,Traditional,yes
3,No,Manager,0.17,11800,Internet,No,Other,None,no
7,No,Manager,0.09,14900,Internet,No,Americas,Digital|Trial,yes
8,No,Other,0.41,11400,Phone,Yes,Australia,None,no
5,No,Other,0.48,5200,Internet,No,Europe,Digital|Trial,yes
5,Yes,Executive,0.39,15800,Internet,Yes,Australia,None,no
7,Yes,Executive,0.11,5700,Phone,No,Europe,Digital|Trial,yes
5,No,Executive,0.16,11600,Walkin,Yes,Europe,None,no
9,Yes,Other,0.4,5700,Phone,No,Australia,Digital|Traditional,yes
7,Yes,Manager,0.26,10400,Other,No,Australia,None,no
6,Yes,Other,0.42,5400,Phone,No,Australia,Digital|Traditional|Trial,yes
7,No,Executive,0.13,10000,Other,No,Australia,None,no
7,No,Executive,0.06,6700,Phone,No,Europe,Trial,yes
5,No,Executive,0.2,8200,Walkin,Yes,SE Asia,Digital|Trial,no
8,Yes,Executive,0.38,14400,Internet,No,SE Asia,Trial,yes
9,Yes,Manager,0.36,14200,Phone,Yes,Americas,None,no
7,Yes,Manager,0.55,11600,Other,Yes,Europe,Digital|Traditional|Trial,yes
2,No,Other,0.59,12200,Walkin,No,Europe,None,no
9,Yes,Executive,0.28,8300,Phone,No,Europe,Traditional|Trial,yes
4,No,Executive,0.34,8000,Phone,No,Americas,None,no
4,No,Manager,0.3,13200,Walkin,Yes,Australia,Digital|Trial,yes
9,Yes,Executive,0.54,7000,Internet,No,Other,Digital|Trial,no
5,No,Other,0.45,10800,Internet,Yes,Europe,Traditional|Trial,yes
9,Yes,Manager,0.5,6200,Other,Yes,Americas,Traditional|Trial,no
8,Yes,Executive,0.11,11300,Phone,Yes,Americas,Trial,yes
5,No,Manager,0.15,13300,Internet,Yes,Americas,None,no
7,No,Other,0.5,5300,Phone,Yes,Australia,Traditional|Trial,yes
4,No,Manager,0.41,15000,Phone,No,Americas,None,no
10,No,Manager,0.55,8700,Walkin,Yes,Australia,Traditional|Trial,yes
4,No,Manager,0.5,13500,Other,Yes,Europe,None,no
8,No,Other,0.13,12200,Other,Yes,Europe,Traditional|Trial,yes
3,No,Manager,0.15,7800,Internet,No,Europe,None,no
8,Yes,Executive,0.29,6200,Other,No,Other,Digital|Traditional,yes
5,No,Executive,0.42,13500,Internet,No,Australia,None,no
10,Yes,Manager,0.14,5400,Phone,Yes,Australia,Trial,yes
2,No,Other,0.16,9900,Internet,Yes,Other,None,no
7,Yes,Manager,0.4,10200,Phone,Yes,Australia,Traditional|Trial,yes
4,Yes,Manager,0.51,6400,Phone,No,SE Asia,None,no
7,Yes,Other,0.55,10800,Phone,No,Americas,Digital|Traditional,yes
7,No,Manager,0.14,15100,Phone,No,Australia,None,no
5,No,Executive,0.07,11800,Other,Yes,Europe,Trial,yes
5,Yes,Other,0.44,14900,Phone,Yes,Americas,None,no
8,No,Executive,0.36,8400,Walkin,Yes,Other,Traditional|Trial,yes
7,Yes,Executive,0.46,15800,Internet,Yes,Australia,None,no
10,No,Manager,0.18,7200,Other,Yes,Australia,Digital|Trial,yes
8,No,Executive,0.62,11700,Phone,No,Australia,None,no
9,Yes,Executive,0.27,8600,Walkin,No,SE Asia,Digital,yes
5,No,Manager,0.51,12900,Walkin,Yes,Americas,None,no
4,Yes,Executive,0.51,10600,Phone,Yes,Australia,Digital|Traditional|Trial,yes
3,No,Executive,0.23,9600,Phone,No,Europe,None,no
7,Yes,Executive,0.27,12500,Walkin,No,Australia,Digital|Trial,yes
5,No,Other,0.51,6700,Internet,Yes,Europe,None,no
9,Yes,Executive,0.06,13200,Internet,Yes,Other,Digital|Trial,yes
7,No,Manager,0.36,12700,Other,Yes,Europe,None,no
6,Yes,Manager,0.5,11200,Phone,Yes,SE Asia,Digital|Trial,yes
5,Yes,Executive,0.56,6100,Walkin,No,Other,None,no
9,No,Other,0.05,10900,Walkin,No,Americas,Traditional|Trial,yes
2,Yes,Executive,0.5,12400,Internet,Yes,Americas,None,no
5,Yes,Manager,0.4,12100,Other,Yes,Australia,Traditional,yes
9,Yes,Manager,0.47,8800,Other,No,Europe,None,no
5,Yes,Manager,0.35,12600,Other,No,Americas,Trial,yes
8,No,Other,0.45,6800,Phone,Yes,Australia,Trial,no
5,Yes,Manager,0.07,10400,Walkin,No,Australia,None,yes
9,No,Manager,0.13,7800,Phone,Yes,Europe,None,no
8,Yes,Manager,0.17,8100,Phone,No,Americas,Traditional|Trial,yes
4,No,Executive,0.46,7900,Phone,No,Europe,None,no
7,Yes,Executive,0.24,13400,Internet,Yes,Australia,Digital|Traditional|Trial,yes
6,No,Other,0.14,11700,Internet,Yes,Americas,Traditional,no
4,Yes,Other,0.08,13400,Internet,Yes,Australia,Traditional,yes
5,Yes,Manager,0.51,6500,Phone,Yes,Europe,Digital|Trial,no
10,No,Manager,0.34,14300,Internet,Yes,Australia,Trial,yes
2,No,Manager,0.52,7200,Phone,Yes,Other,None,no
8,Yes,Other,0.5,14100,Other,No,Americas,Digital|Traditional|Trial,yes
5,Yes,Other,0.62,12100,Other,Yes,SE Asia,None,no
4,No,Executive,0.21,8000,Walkin,Yes,Other,Digital|Trial,yes
3,No,Executive,0.35,6300,Internet,No,Australia,Digital,no
5,Yes,Executive,0.38,12000,Internet,Yes,Europe,Digital|Traditional,yes
9,Yes,Manager,0.53,15200,Internet,No,Other,Digital|Traditional|Trial,no
10,No,Other,0.29,14000,Walkin,No,Europe,Digital|Trial,yes
9,Yes,Manager,0.27,12000,Other,Yes,Americas,None,no
9,No,Executive,0.41,7700,Other,Yes,SE Asia,Trial,yes
7,No,Executive,0.27,12700,Walkin,Yes,Other,None,no
9,No,Executive,0.45,9800,Other,No,Other,Digital,yes
5,Yes,Manager,0.17,12400,Phone,No,Australia,None,no
6,No,Manager,0.22,12300,Phone,Yes,Australia,Trial,yes
2,Yes,Manager,0.43,14100,Walkin,Yes,Americas,None,no
9,Yes,Manager,0.49,11100,Internet,Yes,Other,Digital,yes
3,No,Manager,0.52,12700,Internet,Yes,SE Asia,Digital,no
9,Yes,Manager,0.3,7600,Phone,Yes,SE Asia,Digital|Traditional,yes
5,No,Executive,0.19,6900,Phone,No,Europe,None,no
4,Yes,Manager,0.38,5400,Phone,Yes,Americas,Digital,yes
6,Yes,Executive,0.34,13300,Other,No,Europe,None,no
7,No,Other,0.51,9600,Phone,No,Americas,Digital,yes
3,No,Other,0.41,6900,Walkin,No,Europe,None,no
7,No,Other,0.23,6100,Walkin,Yes,Europe,Traditional|Trial,yes
7,No,Executive,0.4,6400,Internet,No,Europe,None,no
10,Yes,Other,0.21,12500,Phone,No,Europe,Traditional|Trial,yes
8,No,Manager,0.58,12600,Other,No,Australia,None,no
4,Yes,Manager,0.33,6200,Other,Yes,Other,Traditional|Trial,yes
7,No,Executive,0.14,13100,Internet,Yes,Australia,None,no
5,No,Manager,0.39,14800,Other,Yes,SE Asia,Trial,yes
5,No,Manager,0.38,15300,Internet,Yes,Australia,None,no
10,Yes,Manager,0.54,14700,Walkin,Yes,Australia,Traditional,yes
9,No,Other,0.26,13500,Internet,Yes,Europe,None,no
7,No,Executive,0.33,6400,Walkin,No,Europe,Trial,yes
5,Yes,Executive,0.61,9200,Other,Yes,Europe,Digital|Trial,no
9,No,Executive,0.13,12300,Internet,Yes,Americas,Digital|Traditional,yes
2,No,Executive,0.19,8200,Phone,No,SE Asia,None,no
4,No,Executive,0.15,12400,Other,Yes,SE Asia,Trial,yes
9,No,Manager,0.31,12400,Phone,Yes,SE Asia,None,no
7,Yes,Other,0.34,14600,Walkin,Yes,Americas,Digital|Trial,yes
6,Yes,Manager,0.22,14200,Walkin,No,SE Asia,None,no
4,No,Executive,0.1,12400,Walkin,Yes,Australia,Digital|Traditional|Trial,yes
6,Yes,Manager,0.35,15100,Internet,No,Europe,None,no
5,No,Other,0.51,7400,Phone,Yes,Other,Trial,yes
7,No,Manager,0.57,11100,Internet,No,SE Asia,None,no
4,Yes,Other,0.48,7400,Other,Yes,SE Asia,Traditional|Trial,yes
9,Yes,Executive,0.17,8600,Walkin,Yes,Europe,None,no
5,No,Executive,0.27,9100,Phone,Yes,Other,Traditional|Trial,yes
3,Yes,Other,0.32,12100,Phone,No,Other,Trial,no
10,Yes,Executive,0.13,7900,Internet,Yes,Australia,Traditional|Trial,yes
5,No,Executive,0.13,9100,Other,No,Europe,Traditional,no
7,Yes,Other,0.22,9500,Phone,Yes,Other,Digital|Trial,yes
6,No,Executive,0.15,13700,Phone,No,SE Asia,None,no
6,No,Other,0.23,13000,Walkin,Yes,SE Asia,Traditional,yes
9,Yes,Manager,0.14,14900,Internet,No,SE Asia,None,no
9,No,Manager,0.16,5100,Phone,Yes,Europe,Traditional,yes
5,No,Manager,0.51,9500,Internet,No,Australia,None,no
5,Yes,Other,0.08,10000,Other,Yes,Australia,Trial,yes
9,No,Executive,0.19,10100,Internet,Yes,Europe,None,no
6,Yes,Executive,0.23,14900,Phone,No,Australia,Digital|Traditional|Trial,yes
6,No,Other,0.28,9100,Other,Yes,Europe,None,no
4,Yes,Other,0.14,12400,Other,Yes,Australia,Traditional|Trial,yes
2,No,Executive,0.58,9900,Internet,Yes,Other,None,no
7,No,Manager,0.07,8400,Walkin,No,Other,Digital|Traditional,yes
4,No,Executive,0.56,8900,Internet,Yes,Europe,None,no
4,Yes,Manager,0.21,6500,Walkin,No,Europe,Digital|Trial,yes
7,No,Executive,0.61,6900,Internet,Yes,Americas,None,no
6,No,Other,0.36,15000,Internet,Yes,Australia,Traditional|Trial,yes
5,No,Executive,0.53,13200,Other,No,Other,None,no
10,Yes,Manager,0.2,7000,Walkin,Yes,Americas,Traditional|Trial,yes
8,No,Executive,0.32,8200,Internet,No,Americas,None,no
8,Yes,Other,0.13,13900,Internet,Yes,Europe,Traditional|Trial,yes
6,Yes,Manager,0.29,10300,Walkin,No,Americas,None,no
7,No,Manager,0.05,11300,Walkin,No,Europe,Trial,yes
6,Yes,Manager,0.24,6800,Other,No,Americas,None,no
5,No,Executive,0.55,14400,Phone,No,Australia,Digital|Trial,yes
9,No,Executive,0.57,13100,Other,No,Other,None,no
8,Yes,Executive,0.35,12000,Other,Yes,Americas,Digital|Traditional,yes
8,No,Executive,0.16,11100,Phone,No,Europe,None,no
6,No,Executive,0.3,8100,Phone,No,Australia,Digital|Trial,yes
5,No,Other,0.43,9200,Internet,Yes,Europe,None,no
10,Yes,Manager,0.33,10100,Walkin,No,Australia,Trial,yes
9,No,Executive,0.19,6300,Internet,Yes,Europe,None,no
5,No,Manager,0.46,7200,Phone,No,Australia,Digital|Trial,yes
9,Yes,Manager,0.26,12300,Phone,Yes,Australia,None,no
6,Yes,Other,0.23,11300,Walkin,Yes,Australia,Trial,yes
5,Yes,Executive,0.52,13700,Internet,No,Other,None,no
6,Yes,Other,0.1,5700,Internet,Yes,SE Asia,Digital|Traditional|Trial,yes
4,No,Executive,0.34,9000,Phone,Yes,SE Asia,None,no
7,No,Executive,0.22,13100,Phone,Yes,Australia,Digital|Trial,yes
4,No,Manager,0.12,14900,Internet,No,Europe,None,no
5,Yes,Executive,0.16,12500,Phone,Yes,Other,Digital|Trial,yes
6,No,Manager,0.17,9200,Phone,No,Other,None,no
8,No,Other,0.07,6400,Other,Yes,Americas,Traditional|Trial,yes
8,No,Manager,0.44,6700,Other,No,Australia,None,no
10,No,Other,0.43,13500,Internet,No,Australia,Traditional,yes
3,No,Other,0.54,14100,Internet,No,Other,None,no
7,Yes,Other,0.49,7300,Other,Yes,Australia,Traditional,yes
4,No,Executive,0.57,14300,Other,No,SE Asia,None,no
10,Yes,Manager,0.2,14900,Phone,Yes,Americas,Digital|Trial,yes
6,No,Manager,0.15,13300,Phone,Yes,Other,None,no
9,Yes,Executive,0.37,5300,Phone,Yes,SE Asia,Digital|Traditional|Trial,yes
2,No,Manager,0.61,15900,Internet,Yes,Europe,Trial,no
7,Yes,Manager,0.49,11100,Internet,No,Americas,Digital,yes
6,Yes,Executive,0.14,15200,Internet,Yes,Americas,None,no
5,No,Executive,0.05,6900,Internet,No,Americas,Digital|Traditional|Trial,yes
8,Yes,Manager,0.21,10300,Internet,No,Other,None,no
5,Yes,Manager,0.4,10900,Phone,No,SE Asia,Traditional,yes
8,Yes,Other,0.15,15300,Walkin,No,SE Asia,None,no
6,Yes,Other,0.1,11000,Other,No,SE Asia,Digital|Traditional|Trial,yes
8,No,Manager,0.22,14600,Internet,No,Europe,None,no
4,Yes,Manager,0.42,8700,Internet,Yes,Australia,Digital|Trial,yes
3,No,Other,0.62,13700,Internet,Yes,Australia,None,no
5,Yes,Executive,0.53,9200,Internet,No,Europe,Digital|Trial,yes
3,No,Other,0.18,10500,Internet,Yes,Americas,None,no
5,Yes,Other,0.48,9700,Walkin,Yes,Other,Trial,yes
2,No,Manager,0.62,11900,Walkin,No,Other,None,no
8,No,Executive,0.07,5100,Walkin,Yes,Australia,Digital|Traditional|Trial,yes
9,Yes,Manager,0.38,12300,Internet,No,Australia,None,no
4,Yes,Executive,0.09,14600,Phone,Yes,Europe,Digital|Traditional,yes
7,Yes,Executive,0.25,10300,Phone,No,SE Asia,None,no
6,No,Manager,0.42,10200,Walkin,No,Other,Digital,yes
7,Yes,Manager,0.58,14900,Phone,No,Australia,None,no
6,Yes,Other,0.18,7000,Other,No,Australia,Digital|Traditional,yes
2,No,Executive,0.51,7000,Internet,No,SE Asia,None,no
9,Yes,Other,0.4,12800,Other,Yes,Australia,Digital|Trial,yes
2,No,Manager,0.2,9700,Phone,No,Europe,None,no
8,No,Executive,0.06,11600,Other,No,Australia,Trial,yes
9,No,Executive,0.22,13100,Internet,No,Other,Digital|Traditional,no
8,Yes,Other,0.38,12100,Walkin,Yes,Other,Trial,yes
4,No,Manager,0.38,10400,Phone,Yes,Americas,None,no
6,Yes,Other,0.44,8500,Phone,No,Australia,Digital|Trial,yes
7,No,Executive,0.41,6700,Internet,Yes,SE Asia,None,no
6,Yes,Other,0.18,14700,Phone,No,Americas,Traditional|Trial,yes
4,No,Manager,0.31,6800,Walkin,No,Americas,None,no
8,No,Executive,0.15,10100,Walkin,No,Americas,Digital|Traditional|Trial,yes
8,No,Manager,0.15,6500,Other,No,Australia,None,no
5,No,Other,0.18,14500,Other,Yes,Europe,Trial,yes
8,No,Other,0.58,14300,Internet,No,Australia,None,no
8,Yes,Manager,0.1,8400,Walkin,No,Australia,Digital|Trial,yes
8,No,Executive,0.61,11800,Internet,No,Europe,Digital|Traditional|Trial,no
10,Yes,Other,0.1,10400,Walkin,Yes,Australia,Traditional|Trial,yes
2,No,Executive,0.62,13100,Internet,No,Europe,None,no
7,No,Manager,0.55,6400,Phone,Yes,Australia,Digital|Trial,yes
9,No,Executive,0.32,7800,Internet,Yes,SE Asia,None,no
10,Yes,Manager,0.52,8500,Other,No,Europe,Trial,yes
4,No,Other,0.15,11700,Internet,No,Other,None,no
7,No,Manager,0.54,7200,Internet,No,Australia,None,yes
4,Yes,Manager,0.19,9900,Other,No,Europe,None,no
7,No,Other,0.19,14700,Internet,Yes,Australia,Trial,yes
9,Yes,Other,0.58,12400,Internet,No,Other,None,no
4,No,Other,0.45,5800,Walkin,No,Other,Traditional|Trial,yes
3,No,Manager,0.26,13500,Walkin,Yes,Europe,None,no
8,No,Executive,0.08,14400,Walkin,Yes,Australia,Digital|Trial,yes
5,Yes,Executive,0.54,13300,Internet,Yes,Europe,None,no
7,No,Manager,0.52,8300,Internet,No,Americas,Traditional,yes
6,No,Executive,0.48,9000,Internet,No,Europe,None,no
10,No,Other,0.39,8700,Phone,Yes,Europe,Digital,yes
9,No,Other,0.59,6500,Internet,Yes,Europe,None,no
6,Yes,Executive,0.35,10900,Phone,No,Americas,Digital|Traditional|Trial,yes
3,Yes,Other,0.37,8300,Internet,Yes,Americas,None,no
10,Yes,Manager,0.47,11900,Walkin,Yes,Other,Trial,yes
2,No,Other,0.34,11100,Internet,No,Australia,None,no
10,No,Executive,0.24,10600,Phone,Yes,Europe,Digital|Trial,yes
9,No,Manager,0.38,12600,Walkin,Yes,Europe,None,no
4,Yes,Manager,0.13,11500,Walkin,No,Americas,Digital|Traditional,yes
7,Yes,Executive,0.41,8600,Internet,Yes,Other,None,no
5,No,Executive,0.31,10000,Phone,No,Australia,Trial,yes
3,No,Executive,0.42,9300,Phone,Yes,Europe,None,no
9,Yes,Manager,0.19,7900,Phone,No,Australia,Digital|Trial,yes
7,No,Manager,0.23,10100,Internet,Yes,Europe,None,no
10,Yes,Other,0.22,12000,Walkin,Yes,Australia,Digital|Traditional|Trial,yes
7,Yes,Manager,0.26,15200,Internet,Yes,Americas,None,no
8,No,Other,0.18,12200,Phone,No,Australia,Digital|Traditional,yes
3,No,Executive,0.2,8700,Other,Yes,Other,Traditional,no
5,Yes,Other,0.42,14800,Other,No,Europe,Digital,yes
7,Yes,Other,0.25,7200,Internet,No,Europe,None,no
7,No,Other,0.49,13800,Walkin,No,Australia,Traditional|Trial,yes
7,Yes,Manager,0.27,6100,Phone,No,Europe,None,no
4,Yes,Other,0.45,6700,Phone,Yes,Americas,Digital|Traditional|Trial,yes
7,Yes,Other,0.18,9300,Other,No,Americas,Traditional,no
7,No,Manager,0.42,11100,Walkin,Yes,Australia,Traditional,yes
8,Yes,Executive,0.45,9800,Other,No,SE Asia,Digital|Traditional,no
5,Yes,Other,0.29,13200,Other,Yes,Americas,Digital|Traditional,yes
9,Yes,Executive,0.34,13900,Phone,No,Americas,None,no
6,Yes,Executive,0.3,8100,Internet,No,Europe,Digital|Trial,yes
2,Yes,Other,0.46,10000,Internet,No,Australia,None,no
6,No,Other,0.26,10600,Phone,Yes,Americas,Trial,yes
8,No,Executive,0.12,16000,Internet,No,Americas,Traditional|Trial,no
4,No,Manager,0.3,9300,Internet,No,Australia,Digital|Traditional|Trial,yes
7,Yes,Manager,0.56,14600,Other,Yes,SE Asia,None,no
10,Yes,Other,0.09,12900,Other,Yes,Other,Trial,yes
9,Yes,Executive,0.6,10800,Internet,No,Americas,None,no
5,Yes,Executive,0.31,13400,Internet,Yes,Americas,Trial,yes
8,No,Manager,0.5,9100,Phone,Yes,Other,None,no
4,Yes,Other,0.12,7200,Phone,Yes,Americas,Trial,yes
5,No,Executive,0.6,13000,Internet,Yes,Europe,None,no
4,Yes,Manager,0.15,9800,Other,No,Europe,Traditional|Trial,yes
9,No,Executive,0.45,6200,Other,No,Americas,Digital|Traditional|Trial,no
4,No,Executive,0.43,14400,Internet,No,Europe,Traditional|Trial,yes
6,Yes,Other,0.38,11800,Other,Yes,Australia,Digital|Trial,no
8,Yes,Other,0.13,6600,Phone,No,Australia,Digital|Traditional|Trial,yes
9,No,Manager,0.2,12400,Other,No,Australia,None,no
7,Yes,Manager,0.27,9000,Other,Yes,SE Asia,Digital,yes
7,Yes,Manager,0.55,6100,Internet,No,Other,Traditional,no
6,No,Manager,0.38,11900,Other,Yes,Europe,Digital|Trial,yes
9,Yes,Other,0.44,8700,Walkin,No,Americas,None,no
10,No,Manager,0.2,12200,Phone,No,Australia,Traditional|Trial,yes
7,Yes,Manager,0.6,7500,Internet,Yes,Australia,Digital|Trial,no
7,No,Executive,0.11,14600,Internet,Yes,Australia,Traditional|Trial,yes
4,No,Executive,0.12,9300,Walkin,No,Europe,None,no
5,Yes,Other,0.28,13500,Other,No,Americas,Trial,yes
9,Yes,Other,0.56,11500,Internet,No,Europe,None,no
8,Yes,Executive,0.37,10600,Phone,No,SE Asia,Digital|Traditional|Trial,yes
7,No,Manager,0.51,15700,Other,Yes,Americas,None,no
7,No,Executive,0.39,6100,Other,Yes,SE Asia,Digital|Trial,yes
8,Yes,Other,0.56,8100,Phone,Yes,Americas,None,no
5,No,Executive,0.47,9400,Phone,Yes,Americas,Digital|Trial,yes
5,No,Manager,0.59,13500,Internet,Yes,SE Asia,Digital|Traditional|Trial,no
8,Yes,Other,0.12,5900,Walkin,Yes,Europe,Digital|Trial,yes
5,No,Manager,0.14,12700,Walkin,No,SE Asia,None,no
8,Yes,Manager,0.43,13500,Phone,Yes,Europe,Digital|Trial,yes
3,No,Manager,0.58,13200,Internet,Yes,Other,None,no
6,Yes,Manager,0.18,7800,Internet,No,Australia,Traditional,yes
7,No,Manager,0.26,9400,Walkin,Yes,Other,None,no
8,Yes,Manager,0.08,14100,Phone,No,Australia,Digital|Trial,yes
6,No,Executive,0.44,13100,Phone,Yes,Australia,Traditional,no
10,No,Manager,0.48,8900,Internet,No,SE Asia,Digital|Trial,yes
2,No,Executive,0.2,15000,Internet,No,Americas,None,no
9,Yes,Manager,0.42,10000,Phone,No,Other,Digital,yes
6,No,Manager,0.52,7200,Walkin,No,Australia,None,no
8,No,Other,0.1,8700,Internet,Yes,Other,Digital,yes
2,No,Other,0.37,13600,Internet,No,Australia,None,no
4,Yes,Other,0.08,13200,Phone,No,Europe,Digital|Trial,yes
3,No,Executive,0.25,9300,Walkin,No,Europe,None,no
7,Yes,Executive,0.1,8400,Phone,No,Europe,Digital|Trial,yes
6,Yes,Executive,0.56,13500,Phone,No,Other,None,no
10,No,Executive,0.35,11800,Other,Yes,Americas,Traditional,yes
5,Yes,Other,0.3,13000,Walkin,No,SE Asia,None,no
7,No,Manager,0.42,8400,Internet,No,SE Asia,Digital|Traditional|Trial,yes
9,Yes,Manager,0.13,9100,Internet,Yes,Europe,Digital|Trial,no
5,No,Executive,0.39,14900,Phone,Yes,Americas,Traditional|Trial,yes
5,Yes,Other,0.4,9900,Walkin,No,Australia,Digital|Traditional|Trial,no
9,Yes,Executive,0.3,12600,Other,Yes,Americas,Trial,yes
3,Yes,Other,0.19,14600,Other,No,Other,None,no
10,Yes,Manager,0.11,12400,Other,Yes,Americas,Digital|Traditional,yes
4,No,Manager,0.57,12600,Internet,Yes,Australia,None,no
6,Yes,Manager,0.47,5500,Phone,Yes,Australia,Digital|Trial,yes
9,Yes,Executive,0.6,13200,Internet,No,Europe,None,no
4,Yes,Manager,0.21,7500,Internet,Yes,Americas,Digital,yes
5,No,Executive,0.18,11400,Internet,No,Australia,Digital|Traditional,no
9,Yes,Other,0.51,7700,Phone,Yes,Other,Traditional|Trial,yes
7,Yes,Manager,0.46,13800,Internet,Yes,SE Asia,None,no
8,Yes,Executive,0.09,9700,Other,Yes,Other,Traditional|Trial,yes
4,No,Manager,0.32,13300,Internet,Yes,Other,None,no
6,Yes,Executive,0.12,13200,Other,Yes,Europe,Digital|Traditional|Trial,yes
7,Yes,Other,0.14,8100,Other,No,Europe,None,no
9,Yes,Executive,0.48,14300,Internet,Yes,SE Asia,None,yes
2,No,Manager,0.34,13000,Internet,No,Europe,None,no
10,No,Executive,0.47,9300,Other,Yes,Europe,Trial,yes
5,No,Manager,0.43,8400,Phone,Yes,Australia,None,no
5,Yes,Executive,0.22,13800,Phone,Yes,Americas,Trial,yes
8,Yes,Executive,0.55,12700,Phone,No,Americas,None,no
8,Yes,Other,0.24,5400,Phone,No,Other,Digital|Trial,yes
8,No,Other,0.61,7300,Walkin,No,Americas,Traditional,no
10,No,Manager,0.52,11200,Phone,Yes,Australia,Trial,yes
3,No,Executive,0.57,15600,Phone,Yes,Europe,None,no
7,Yes,Other,0.05,13300,Internet,No,SE Asia,Traditional,yes
8,Yes,Other,0.51,10800,Walkin,No,Americas,None,no
4,Yes,Executive,0.22,11700,Walkin,No,Australia,Digital|Traditional|Trial,yes
4,No,Executive,0.61,10600,Internet,No,Europe,None,no
10,Yes,Manager,0.21,12200,Internet,No,Americas,Traditional|Trial,yes
2,Yes,Executive,0.14,7000,Other,No,Europe,None,no
5,Yes,Manager,0.33,14800,Phone,Yes,Europe,Trial,yes
4,Yes,Manager,0.4,13400,Walkin,No,Australia,None,no
4,Yes,Manager,0.23,11600,Phone,Yes,Americas,Digital,yes
5,Yes,Executive,0.27,6300,Phone,No,Europe,None,no
4,No,Executive,0.27,9900,Walkin,Yes,Europe,Digital|Trial,yes
6,Yes,Manager,0.58,6400,Internet,Yes,Other,None,no
6,Yes,Executive,0.09,11900,Walkin,Yes,Australia,Trial,yes
3,No,Manager,0.29,12100,Phone,No,Other,None,no
8,No,Executive,0.3,14200,Other,No,Americas,Digital|Trial,yes
2,No,Manager,0.45,13200,Internet,Yes,SE Asia,None,no
10,Yes,Manager,0.46,5300,Walkin,No,Europe,Traditional|Trial,yes
9,No,Manager,0.54,9200,Other,No,Americas,None,no
10,No,Executive,0.14,5200,Phone,Yes,Australia,Traditional|Trial,yes
